serial,ecm_name,software_part_number,flash_file,release_date,file_size,latest_available,service_file_id
SKH00711,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00711,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00711,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00711,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00711,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00711,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00711,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00711,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00711,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00712,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00712,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00712,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00712,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00712,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00712,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00712,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00712,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00712,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00712,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00712,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00712,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00712,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00712,Telematics Device,,6492503.FL2,2024-11-02T03:03:43.209Z,104299171.0,Y,36213247.0
SKH00712,Telematics Device,,6707394.CFG,2026-06-04T15:18:21.486Z,132056.0,Y,45167561.0
SKH00713,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00713,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00713,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00713,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00713,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00713,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00713,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00713,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00713,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00713,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00713,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00713,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00713,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00713,Telematics Device,,6492503.FL2,2024-11-02T03:03:43.209Z,104299171.0,Y,36213247.0
SKH00713,Telematics Device,,6707394.CFG,2026-06-04T15:18:21.486Z,132056.0,Y,45167561.0
SKH00714,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00714,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00714,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00714,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00714,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00714,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00714,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00714,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00714,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00714,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00714,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00714,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00714,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00714,Telematics Device,,6492503.FL2,2024-11-02T03:03:43.209Z,104299171.0,Y,36213247.0
SKH00714,Telematics Device,,6707394.CFG,2026-06-04T15:18:21.486Z,132056.0,Y,45167561.0
SKH00715,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00715,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00715,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00715,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00715,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00715,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00715,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00715,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00715,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00715,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00715,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00715,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00715,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00715,Telematics Device,,6492503.FL2,2024-11-02T03:03:43.209Z,104299171.0,Y,36213247.0
SKH00715,Telematics Device,,6707394.CFG,2026-06-04T15:18:21.486Z,132056.0,Y,45167561.0
SKH00716,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00716,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00716,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00716,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00716,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00716,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00716,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00716,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00716,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00716,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00716,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00716,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00716,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00716,Telematics Device,,6492503.FL2,2024-11-02T03:03:43.209Z,104299171.0,Y,36213247.0
SKH00716,Telematics Device,,6707394.CFG,2026-06-04T15:18:21.486Z,132056.0,Y,45167561.0
SKH00717,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00717,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00717,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00717,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00717,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00717,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00717,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00717,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00717,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00717,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00717,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00717,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00717,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00717,Telematics Device,,6492503.FL2,2024-11-02T03:03:43.209Z,104299171.0,Y,36213247.0
SKH00717,Telematics Device,,6707394.CFG,2026-06-04T15:18:21.486Z,132056.0,Y,45167561.0
SKH00718,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00718,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00718,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00718,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00718,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00718,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00718,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00718,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00718,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00718,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00718,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00718,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00718,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00718,Telematics Device,,6492503.FL2,2024-11-02T03:03:43.209Z,104299171.0,Y,36213247.0
SKH00718,Telematics Device,,6707394.CFG,2026-06-04T15:18:21.486Z,132056.0,Y,45167561.0
SKH00719,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00719,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00719,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00719,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00719,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00719,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00719,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00719,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00719,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00719,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00719,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00719,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00719,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00719,Telematics Device,,6492503.FL2,2024-11-02T03:03:43.209Z,104299171.0,Y,36213247.0
SKH00719,Telematics Device,,6707394.CFG,2026-06-04T15:18:21.486Z,132056.0,Y,45167561.0
SKH00720,TELEMATICS CELLULAR RADIO,6701372,,,,Y,
SKH00720,Telematics Device,6492503,,,,Y,
SKH00720,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00720,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00720,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00720,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00720,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00720,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00720,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00720,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00720,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00720,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00720,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00720,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00720,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00721,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00721,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00721,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00721,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00721,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00721,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00721,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00721,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00721,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00721,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00721,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00721,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00721,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00721,Telematics Device,,6492503.FL2,2024-11-02T03:03:43.209Z,104299171.0,Y,36213247.0
SKH00721,Telematics Device,,6707394.CFG,2026-06-04T15:18:21.486Z,132056.0,Y,45167561.0
SKH00722,TELEMATICS CELLULAR RADIO,6701372,,,,Y,
SKH00722,Telematics Device,6492503,,,,Y,
SKH00722,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00722,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00722,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00722,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00722,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00722,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00722,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00722,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00722,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00722,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00722,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00722,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00722,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00723,TELEMATICS CELLULAR RADIO,6279042,,,,Y,
SKH00723,Telematics Device,6492503,,,,Y,
SKH00723,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00723,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00723,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00723,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00723,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00723,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00723,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00723,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00723,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00723,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00723,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00723,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00724,TELEMATICS CELLULAR RADIO,6499617,,,,Y,
SKH00724,Telematics Device,6492503,,,,Y,
SKH00724,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00724,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00724,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00724,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00724,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00724,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00724,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00724,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00724,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00724,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00724,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00724,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00725,TELEMATICS CELLULAR RADIO,6279042,,,,Y,
SKH00725,Telematics Device,6492503,,,,Y,
SKH00725,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00725,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00725,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00725,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00725,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00725,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00725,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00725,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00725,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00725,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00725,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00725,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00726,TELEMATICS CELLULAR RADIO,6499617,,,,Y,
SKH00726,Telematics Device,6492503,,,,Y,
SKH00726,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00726,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00726,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00726,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00726,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00726,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00726,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00726,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00726,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00726,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00726,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00726,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00727,TELEMATICS CELLULAR RADIO,6499617,,,,Y,
SKH00727,Telematics Device,6492503,,,,Y,
SKH00727,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00727,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00727,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00727,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00727,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00727,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00727,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00727,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00727,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00727,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00727,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00727,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
SKH00727,TELEMATICS CELLULAR RADIO,,6279042.FL2,2023-05-05T00:45:29.346Z,20987469.0,Y,28747076.0
SKH00728,TELEMATICS CELLULAR RADIO,6701372,,,,Y,
SKH00728,Telematics Device,6492503,,,,Y,
SKH00728,Analysis Module,,6604608.FL2,2025-07-24T16:43:52.374Z,74908681.0,Y,43699526.0
SKH00728,CHASSIS,,6598992.FL2,2025-07-23T12:14:10.452Z,811292.0,Y,39255411.0
SKH00728,CHASSIS,,6615869.FL2,2025-11-20T16:14:26.846Z,933334.0,Y,45167556.0
SKH00728,CIODS-Radar Upgrade,,6600258.FL2,2024-12-06T09:52:21.254Z,17507787.0,Y,39255431.0
SKH00728,ENGINE,,6795508.FL2,2026-05-18T11:42:52.844Z,2117704.0,Y,48977991.0
SKH00728,Heating/Air Conditioning,,6484589.FL2,2024-02-26T12:12:12.124Z,417494.0,Y,34792251.0
SKH00728,IBC,,6615870.FL2,2025-11-20T15:57:11.175Z,1026075.0,Y,45167555.0
SKH00728,IMPL/Steering,,6279875.FL2,2024-02-26T12:02:24.830Z,829063.0,Y,34792247.0
SKH00728,Indication Display,,5962842.FL2,2020-04-20T14:08:25.604Z,86938.0,Y,24832616.0
SKH00728,Information Display Application,,6828802.FL2,2026-05-26T16:53:49.467Z,39323557.0,Y,50573263.0
SKH00728,POWERTRAIN,,6615874.FL2,2025-11-21T11:27:48.280Z,1001756.0,Y,45167557.0
SKH00728,Propulsion Module,,6615907.FL2,2025-11-21T12:10:36.149Z,3940916.0,Y,45167558.0
SKH00728,Steering Control Module #2,,6279877.FL2,2024-02-26T10:01:14.660Z,778204.0,Y,34792243.0
